urls,phishing,domain,ip,at,length_url,depth_url,double_slash,http_https,shortening_services,hyphen,dns,age_domain,end_period_domain,country
http://torcache.net/torrent/53BE986DDCF1F7FBC962E1ECFA755D06B5088D2D.torrent?title=[kickass.to]penny.dreadful.2014.s01e07.720p.x264.hdtv.nl.subs.nlu002,0,torcache.net,1,0,151,2,0,0,0,0,1,13.0,2025-04,India
https://pub-3cd3845f7cad44bbb9262f61d7021227.r2.dev/acel/aeel.html,1,pub-3cd3845f7cad44bbb9262f61d7021227.r2.dev,1,0,66,2,0,0,0,1,1,2.0,2025-08,Mexico
https://att-secure-voice-message.pory.app/,1,att-secure-voice-message.pory.app,1,0,42,1,0,0,0,1,1,4.0,2025-06,Belarus
http://allegro.pl/listing/listing.php?id=122233&order=m&string=%7Bstring%7D&bmatch=seng-ps-mp-p-sm-isqm-2-e-0402,0,allegro.pl,1,0,112,2,0,0,0,0,1,24.0,2024-10,Argentina
https://bit.ly/3xTsgys,1,bit.ly,1,0,22,1,0,0,1,0,1,16.0,2032-05,United_Kingdom
http://pornsharing.com/big-ass-teen-jillian-janson-gets-doggystyled-after-masturbating_v78486,0,pornsharing.com,1,0,93,1,0,0,0,0,1,21.0,2024-10,Argentina
http://yourlust.com/videos/pimple-faced-euro-teen-with-slender-body-pokes-her-way-to-orgasm.html,0,yourlust.com,1,0,96,2,0,0,1,0,1,20.0,2026-03,Canada
http://mic.com/articles/99858/entitled-men-everywhere-just-can-t-stop-taking-up-all-the-space-on-public-transportation,0,mic.com,1,0,118,3,0,0,0,0,1,30.0,2030-09,Australia
https://app.convertkit.com/editor/templates/2941640,1,app.convertkit.com,1,0,51,3,0,0,1,0,1,11.0,2025-01,United_Kingdom
http://metro.co.uk/2015/04/25/one-direction-fans-mourn-a-month-since-zayn-malik-quit-with-emotional-tweets-5166344/,0,metro.co.uk,1,0,115,5,0,0,0,0,1,28.0,2028-06,Argentina
https://epgovpk.buzz/,1,epgovpk.buzz,1,0,21,1,0,0,0,0,1,0.0,2025-08,Australia
http://akhbarelyom.com/news/newdetails/411390/1/%D9%85%D8%AD%D8%A7%D9%81%D8%B8-%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9.html,0,akhbarelyom.com,1,0,120,5,0,0,0,0,1,22.0,2033-12,Brazil
https://officeee.bubbleapps.io/version-test,1,officeee.bubbleapps.io,1,0,43,1,0,0,0,0,1,8.0,2025-01,France
https://mmetamskchromesion.gitbook.io/,1,mmetamskchromesion.gitbook.io,1,0,38,1,0,0,0,0,1,10.0,2025-03,Argentina
https://shaw-104904.weeblysite.com/,1,shaw-104904.weeblysite.com,1,0,35,1,0,0,0,1,1,11.0,2024-12,India
https://sites.google.com/view/bdvlinea-segurity/p%C3%A1gina-principal,1,sites.google.com,1,0,69,3,0,0,0,0,1,26.0,2028-09,Spain
https://edvt-su.top/i/,1,edvt-su.top,0,0,22,2,0,0,1,1,0,0.0,2025-08,Netherlands
https://pub-c6fcd181a51c4c3c91e211cc776b47c5.r2.dev/index.html,1,pub-c6fcd181a51c4c3c91e211cc776b47c5.r2.dev,1,0,62,1,0,0,0,1,1,2.0,2025-08,Mexico
https://post-ro.top/i,1,post-ro.top,0,0,21,1,0,0,0,1,0,0.0,2025-07,Canada
http://4-232-137-185.cprapid.com/dpd/,1,4-232-137-185.cprapid.com,1,0,37,2,0,0,0,1,1,5.0,2030-05,China
https://docs.google.com/presentation/d/e/2PACX-1vTnjLYHU56Ef_jTJtXjhUBM8eEADk86FpxOu9WVvKBMJ8pqFN-UcxCBaoPjq-AG84RVOdsHl6MeVNS-/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,Belarus
http://ap.org/Content/Press-Release/2012/AP-announces-coverage-plans-for-Republican-and-Democratic-conventions,0,ap.org,1,0,110,4,0,0,0,0,1,33.0,2028-07,Mexico
https://aol-107043.weeblysite.com/,1,aol-107043.weeblysite.com,1,0,34,1,0,0,0,1,1,11.0,2024-12,United_States
http://olx.ro/i2/moda-frumusete/incaltaminte-barbati/adidasi-tenisi/moda-frumusete/incaltaminte-barbati/adidasi-tenisi,0,olx.ro,1,0,118,7,0,0,0,0,1,18.0,2025-08,United_Kingdom
http://nesn.com/2014/04/celtics-jeff-green-wishes-boston-marathon-runners-luck-on-patriots-day/,0,nesn.com,1,0,95,4,0,0,0,0,1,29.0,2027-07,Germany
https://docs.google.com/presentation/d/e/2PACX-1vSyhmjespunzurQjlX_vqb6VoPoJr_GqBrjofNEB2ScCjdNE2-H4VKidK2JdlKIrJC0dtKNv8LT23Or/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,South_Africa
https://pub-4bc4acf6f4d84b4594c07ad16d6724bd.r2.dev/CHAMEL.html,1,pub-4bc4acf6f4d84b4594c07ad16d6724bd.r2.dev,1,0,63,1,0,0,0,1,1,2.0,2025-08,Netherlands
http://correios.com.br/sobre-correios/acesso-a-informacao/informacoes-classificadas,0,correios.com.br,1,0,83,3,0,0,0,0,1,26.0,2028-10,India
http://sourceforge.net/projects/exo/files/latest/download?source=frontpage&position=1,0,sourceforge.net,1,0,85,5,0,0,0,0,1,25.0,2027-08,Australia
http://nguyentandung.org/thu-tuong-chu-tri-hoi-nghi-toan-quoc-so-ket-viec-thuc-hien-nghi-quyet-30a.html,0,nguyentandung.org,1,0,103,1,0,0,0,0,1,13.0,2024-10,Spain
http://bdnews24.com/bangladesh/2015/05/13/ganajagaran-mancha-faults-govt-indifference-for-murders-of-bloggers,0,bdnews24.com,1,0,109,5,0,0,0,0,1,20.0,2031-08,Mexico
https://accoun.bzzfdbt.cn/42Mu0vKDUy,1,accoun.bzzfdbt.cn,0,0,36,1,0,0,0,0,0,0.0,2024-09,South_Africa
http://aljazeera.net/news/ebusiness/2015/5/13/%D8%AB%D9%88%D8%B1%D8%A9-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D9%85%D9%86-%D8%A3%D8%AC%D9%84-%D8%A7%D9%84%D8%AA%D9%86%D9%85%D9%8A%D8%A9,0,aljazeera.net,1,0,182,6,0,0,0,0,1,28.0,2029-08,Spain
http://tobogo.net/cdsb/board.php?board=storybook&bm=view&no=156&category=&auth=&page=1&search=&keyword=&recom=,0,tobogo.net,1,0,110,2,0,0,0,0,1,7.0,2025-08,Mexico
https://l.ead.me/bfJNES,1,l.ead.me,1,0,23,1,0,0,0,0,1,8.0,2024-10,Japan
http://torcache.net/torrent/67E8AEB93D25D23E1844543608BDD14C332E2C06.torrent?title=[kickass.to]focus.2015.720p.web.dl.x264.aac.ozlem,0,torcache.net,1,0,132,2,0,0,0,0,1,13.0,2025-04,Argentina
https://talktalkfor-everyone-108496.square.site/,1,talktalkfor-everyone-108496.square.site,1,0,48,1,0,0,0,1,1,5.0,2025-02,Canada
http://allrecipes.com/Recipes/World-Cuisine/Canadian/Main.aspx?evt19=1&src=hn_parent,0,allrecipes.com,1,0,84,4,0,0,0,0,1,26.0,2025-07,India
http://akhbarelyom.com/news/newssection/148/1/%D9%85%D8%AE%D8%AA%D8%A7%D8%B1%D8%A7%D8%AA.html,0,akhbarelyom.com,1,0,93,5,0,0,0,0,1,22.0,2033-12,United_States
http://sfglobe.com/2015/04/24/100th-anniversary-of-armenian-genocide-sparks-debate-over-terminology/?src=home_feed,0,sfglobe.com,1,0,114,5,0,0,0,0,1,10.0,2026-02,Australia
https://tsskpk.com/wp-content/plugins/wp-config.js,1,tsskpk.com,1,0,50,3,0,0,0,0,1,8.0,2025-04,Spain
http://tunein.com/radio/Sport-24-Radio-1033-s239315/15480783/ca-pub-1542925551861702/Station,0,tunein.com,1,0,92,5,0,0,0,0,1,28.0,2025-05,Japan
https://mycttpt-tracking.com/,1,mycttpt-tracking.com,1,0,29,1,0,0,0,1,1,0.0,2025-07,United_States
https://docs.google.com/presentation/d/e/2PACX-1vQCjqgvdWdFmXMHu9vqf5OygBxn9ihnyiJXkxN5OJFXtiLSuW6jOVp41O8iX2NucfMcz3IeSRD1aBuo/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,France
http://mylust.com/videos/7274/voluptuous-japanese-girlfriend-enjoys-my-cock-in-her-hairy-pussy/,0,mylust.com,1,0,95,4,0,0,1,0,1,19.0,2026-11,Argentina
http://trezor.io-us-en.net,1,trezor.io-us-en.net,1,0,26,0,0,0,0,1,1,0.0,2025-08,Brazil
https://cloudflare-ipfs.com/ipfs/bafkreics5e2zwdfw5zplvge6tmfpox6tqx6dfqata2dkbsy7woawyvjl64,1,cloudflare-ipfs.com,1,0,92,2,0,0,0,1,1,6.0,2032-05,Spain
https://almsbeyhdjfdk.weebly.com/,1,almsbeyhdjfdk.weebly.com,1,0,33,1,0,0,0,0,1,18.0,2025-03,Brazil
http://askubuntu.com/questions/573656/how-can-i-mount-smb-drive-as-folder-with-chmod-777,0,askubuntu.com,1,0,88,3,0,0,0,0,1,14.0,2025-02,India
http://auto.ru/cars/bmw/5er/all/?search%5Bstate%5D=1&search%5Bperiod%5D=0&search%5Bcustom%5D=1&search%5Bsection_id%5D=0&search%5Bmark%5D%5B0%5D=30&search%5Bmark-folder%5D%5B0%5D=30-384_2788,0,auto.ru,1,0,189,5,0,0,0,0,1,26.0,2024-11,Brazil
http://kotaku.com/the-witcher-3-wild-hunt-the-kotaku-review-1703766283/templates/closure/,0,kotaku.com,1,0,89,4,0,0,0,0,1,22.0,2025-03,United_States
http://ink361.com/app/users/ig-44639032/laurag_143/photos/ig-984133845940897178_44639032,0,ink361.com,1,0,88,6,0,0,0,0,1,12.0,2024-11,Italy
https://t.co/mYHf54I6Nq,1,t.co,1,0,23,1,0,0,1,0,1,14.0,2025-04,Italy
http://torcache.net/torrent/E58364FEBC0CB4CA12CE02FE546CDBE6D0FAFFF2.torrent?title=[kickass.to]komban.2015.1080p.hd.avc.mp4.2.9gb.tamil,0,torcache.net,1,0,135,2,0,0,0,0,1,13.0,2025-04,Japan
https://bafybeidzcxppm2j6my47qlcf5pnvtkc7beorlekmjwjh5ofxxdlcwdivui.ipfs.cf-ipfs.com/asgasd.html,1,bafybeidzcxppm2j6my47qlcf5pnvtkc7beorlekmjwjh5ofxxdlcwdivui.ipfs.cf-ipfs.com,1,0,96,1,0,0,0,1,1,5.0,2032-12,Spain
http://olx.ro/i2/electronice-si-electrocasnice/electrocasnice/aparate-de-bucatarie/,0,olx.ro,1,0,83,5,0,0,0,0,1,18.0,2025-08,United_Kingdom
http://lifehacker.com/153409/spring-cleaning-for-your-computer-evacuate-pc-dust-bunnies,0,lifehacker.com,1,0,87,2,0,0,0,0,1,19.0,2029-09,France
https://bafybeidxyy6wshs7ldjdnduwnqqvmajxqzkut3ctnowawns7bqjbsauera.ipfs.dweb.link/,1,bafybeidxyy6wshs7ldjdnduwnqqvmajxqzkut3ctnowawns7bqjbsauera.ipfs.dweb.link,1,0,83,1,0,0,0,0,1,7.0,2025-02,Italy
https://docs.google.com/presentation/d/e/2PACX-1vTb9e-QJUSSeQpm-aop7SlvoPxhhoWiEE433eFkeEzBLM5AvQtrVvW8ZmbgNA3qLH5_EJ0Pux-FadAA/pub?delayms=2000&loop=false&slide=id.p&start=true,1,docs.google.com,1,0,177,5,0,0,0,0,1,26.0,2028-09,Spain
https://docs.google.com/presentation/d/e/2PACX-1vQNvKcpePi--LovUDtZCgX0OrsoIWEY4gDd3hmzrxhloRGrOY2XhMxJeUv0tpnfrNBFej7TPNP0ykpE/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,1,0,175,5,0,0,0,0,1,26.0,2028-09,Netherlands
http://ap.org/Content/Press-Release/2015/Seth-Meyers-to-host-fourth-annual-NFL-Honors-show,0,ap.org,1,0,90,4,0,0,0,0,1,33.0,2028-07,France
https://cloudflare-ipfs.com/ipfs/bafybeidr3ph2iacelmoorhekdp2ptxr4zeumfhejtznldxw2rvf566j5zm/cloudflare_verifing_userid_authenicate-oidcid%3dai32b9u436.html#phish@nab.com.au,1,cloudflare-ipfs.com,1,1,173,3,0,0,0,1,1,6.0,2032-05,United_Kingdom
http://steamcommunity.com/stats/TF2/achievements/%22http://store.steampowered.com/curators/%22,0,steamcommunity.com,1,0,94,8,1,0,0,0,1,18.0,2025-05,Mexico
https://docs.google.com/drawings/d/1gRQPeXb861pVUrSZdNXtes_Wa9_3QXs79Mqg0iYxwNw/edit,1,docs.google.com,1,0,84,4,0,0,0,0,1,26.0,2028-09,Russia
https://bit.ly/3WKzwoI,1,bit.ly,1,0,22,1,0,0,1,0,1,16.0,2032-05,Argentina
https://t.co/mOLvzIeDT8,1,t.co,1,0,23,1,0,0,1,0,1,14.0,2025-04,India
http://slashdot.org/submission/2315305/mapping-the-entertainment-ecosystems-of-apple-microsoft-google-amazon,0,slashdot.org,1,0,108,3,0,0,0,0,1,26.0,2024-10,India
https://t.co/0DQ5KDSUbI,1,t.co,1,0,23,1,0,0,1,0,1,14.0,2025-04,China
http://seekingalpha.com/news/2521906-phoenix-new-media-misses-on-earnings-guides-low-for-q2,0,seekingalpha.com,1,0,91,2,0,0,0,0,1,19.0,2025-09,Australia
https://eivri.world/ee/,1,eivri.world,0,0,23,2,0,0,0,0,0,0.0,2025-08,France
https://luonxaolalotngon.icu/index.php?login=,1,luonxaolalotngon.icu,0,0,45,1,0,0,0,0,0,0.0,2024-10,Brazil
http://superuser.com/questions/479844/trust-bluetooth-4-0-dongle-and-bluetooth-headset,0,superuser.com,1,0,86,3,0,0,0,0,1,28.0,2025-02,Argentina
https://trunc.ly/5uCE60,1,trunc.ly,1,0,23,1,0,0,0,0,1,1.0,2025-02,Canada
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E6%B4%8B%E3%83%A2%E3%83%8E%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FuAlly7UnvsA3BTou+%E8%B2%A7%E4%B9%B3%E3%83%AD%E3%83%AA%E3%83%95%E3%82%A7%E3%82%A4%E3%82%B9%E3%81%AA%E3%83%A1%E3%82%A2%E3%83%AA+%23ero+%23douga+%23agesage,0,twitter.com,1,0,299,1,0,0,0,0,1,24.0,2025-01,United_Kingdom
http://babal.net/news/view/42710/%C2%AB%D9%86%D8%A7%D9%8A%D9%84-%D8%B3%D8%A7%D8%AA%C2%BB-%D8%AA%D9%88%D9%82%D9%81-%D8%A8%D8%AB-%D9%82%D9%86%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D9%8A%D9%85%D9%86-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D9%8A%D8%A9,0,babal.net,1,0,237,4,0,0,0,0,1,11.0,2025-03,Spain
http://fazenda.gov.br/divulgacao/agenda/agenda_dia_view?year:int=2015&month:int=3&day:int=16,0,fazenda.gov.br,0,0,92,3,0,0,0,0,0,29.0,,Spain
http://plarium.com/en/strategy-games/stormfall-age-of-war/news/new-legendary-units-coming-soon/,0,plarium.com,1,0,95,6,0,0,0,0,1,14.0,2025-04,South_Africa
https://edvt-ec.top/i/,1,edvt-ec.top,0,0,22,2,0,0,0,1,0,0.0,2025-08,South_Africa
https://huganpian.cyou/,1,huganpian.cyou,0,0,23,1,0,0,0,0,0,0.0,2025-07,Italy
http://serverfault.com/questions/685700/how-to-set-up-iptables-snat-with-dynamically-assigned-public-ip-address,0,serverfault.com,1,0,111,3,0,0,1,0,1,15.0,2025-03,France
http://www.theapesofficial.com/,1,www.theapesofficial.com,1,0,31,1,0,0,0,0,1,2.0,2024-09,Russia
http://babal.net/books/view/64/%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D8%B9%D9%86---%D9%83%D8%AA%D8%A7%D8%A8--%D9%83%D8%AA%D8%A7%D8%A8-%D8%B4%D9%85%D8%B3-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D9%81-%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89-%D8%A7%D9%84%D8%AC%D8%B2%D8%A1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9,0,babal.net,1,0,306,4,0,0,0,0,1,11.0,2025-03,Japan
http://codecanyon.net/item/contact-form-7-popup-message/full_screen_preview/11311062,0,codecanyon.net,1,0,84,4,0,0,0,0,1,14.0,2025-10,Germany
https://usps.jcdwrfqpumz.top/,1,usps.jcdwrfqpumz.top,1,0,29,1,0,0,0,0,1,0.0,2025-07,South_Africa
http://stackoverflow.com/questions/30226122/invoking-multi-line-gawk-program-in-one-line,0,stackoverflow.com,1,0,88,3,0,0,0,0,1,20.0,2025-02,Germany
http://io9.com/5826294/tremble-before-banes-full-costume-from-the-dark-knight-rises/gallery/1,0,io9.com,1,0,93,4,0,0,0,0,1,24.0,2025-12,United_Kingdom
https://docs.google.com/presentation/d/e/2PACX-1vTBqPwNJrWzNcpzutpKryuPn7c812bZ9tWQwPSh3Rg2EVHKIMLt-RhLt2Rpj8pZuuJAv5QCE7TfDFW7/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,1,0,190,5,0,0,0,0,1,26.0,2028-09,China
https://pichin54cha.webcindario.com,1,pichin54cha.webcindario.com,1,0,35,0,0,0,0,0,1,23.0,2028-02,Canada
https://sbc-106342.weeblysite.com/,1,sbc-106342.weeblysite.com,1,0,34,1,0,0,0,1,1,11.0,2024-12,United_Kingdom
https://pub-9591e9b6a62d4206afc7da1cc045d4a9.r2.dev/index2.html,1,pub-9591e9b6a62d4206afc7da1cc045d4a9.r2.dev,1,0,63,1,0,0,0,1,1,2.0,2025-08,Russia
http://thenextweb.com/apps/2015/05/13/chrome-will-soon-force-developer-channel-users-to-install-extensions-from-its-web-store-even-on-mac/Chrome.jpg,0,thenextweb.com,1,0,148,6,0,0,0,0,1,16.0,2025-08,Germany
http://sourceforge.net/directory/business-enterprise/add_facet_filter?facet=natlanguage&constraint=Chinese+%28Simplified%29,0,sourceforge.net,1,0,123,3,0,0,0,0,1,25.0,2027-08,France
http://lifehacker.com/the-most-effective-bug-repellents-according-to-consume-1704305756,0,lifehacker.com,1,0,87,1,0,0,0,0,1,19.0,2029-09,Brazil
https://sites.google.com/view/orange-portail-message-vocal/,1,sites.google.com,1,0,59,3,0,0,0,0,1,26.0,2028-09,Mexico
http://correios.com.br/para-sua-empresa/comunicacao/certificados-digitais/agencias-credenciadas/agencias-credenciadas-1/minas-gerais,0,correios.com.br,1,0,132,6,0,0,0,0,1,26.0,2028-10,Mexico
http://xhamster.com/movies/4552393/kinky_chubby_ebony_nanny_masturbation_at_work.html,0,xhamster.com,1,0,85,3,0,0,0,0,1,17.0,2027-04,Argentina
http://seesaawiki.jp/pathofexile/d/%a5%b9%a5%c6%a1%bc%a5%bf%a5%b9%a4%c8%a5%c0%a5%e1%a1%bc%a5%b8%a4%ce%b7%d7%bb%bb,0,seesaawiki.jp,1,0,113,3,0,0,0,0,1,10.0,2024-11,India
https://www.dropbox.com/scl/fi/verhbhbdxq51iuo3jy5g3/BRDBAND.paper?dl=0&rlkey=zbbludrbziawuhj3ppugq6xbl,1,www.dropbox.com,1,0,103,4,0,0,1,0,1,29.0,2025-06,Argentina
http://serverfault.com/questions/691565/route-a-port-through-a-specific-network-interface,0,serverfault.com,1,0,89,3,0,0,1,0,1,15.0,2025-03,Japan
https://pub-5b02221782364e17914d92c4c104787b.r2.dev/index.html,1,pub-5b02221782364e17914d92c4c104787b.r2.dev,1,0,62,1,0,0,0,1,1,2.0,2025-08,United_Kingdom
https://ipfs.eth.aragon.network/ipfs/bafybeibbuz2fixzaurwkiwsvbjnzjybf6zfrlrc5n32teiq5g72bj7u4tm/intelresu_onedrive786i.html,1,ipfs.eth.aragon.network,1,0,124,3,0,0,0,0,1,7.0,2025-03,Netherlands
http://mic.com/articles/116090/sam-smith-s-body-image-struggle-reveals-an-ugly-truth-about-homophobic-bigotry,0,mic.com,1,0,109,3,0,0,0,0,1,30.0,2030-09,United_Kingdom
http://gizmodo.com/5901044/how-to-use-your-electronics-during-takeoff-without-getting-busted,0,gizmodo.com,1,0,92,2,0,0,0,0,1,22.0,2025-07,Japan
http://extratorrent.cc/torrent/4191093/Digital+Landscape+and+Nature+Photography+For+Dummies+%282011%29.pdf+Gooner.html,0,extratorrent.cc,0,0,118,3,0,0,0,0,0,13.0,2024-12,Japan
https://pub-f833f67cbfe643fe903b373133bd28bf.r2.dev/link.html,1,pub-f833f67cbfe643fe903b373133bd28bf.r2.dev,1,0,61,1,0,0,0,1,1,2.0,2025-08,South_Africa
https://expressdelivem.top/,1,expressdelivem.top,1,0,27,1,0,0,0,0,1,0.0,2025-08,China
https://hungfookfood.com/jp.php,1,hungfookfood.com,1,0,31,1,0,0,0,0,1,0.0,2024-10,Netherlands
http://torcache.net/torrent/44C3C20A8BF4BAFA983C62FCCADF570BBE25CCF9.torrent?title=[kickass.to]marvels.daredevil.s01e08.webrip.x264.qcf.eztv,0,torcache.net,1,0,140,2,0,0,0,0,1,13.0,2025-04,Brazil
https://chaturbate.com/tipping/spy_on_private_show_tokens_per_minute/allissonhotbb/,0,chaturbate.com,1,0,83,4,0,0,0,0,1,13.0,2027-11,China
https://allegr0lokalnie.4903247.xyz/n7mxzu2y,1,allegr0lokalnie.4903247.xyz,0,0,44,1,0,0,0,0,0,0.0,2025-07,Netherlands
https://500px.com/photo/61717473/marie-martinod-queen-of-heart-by-tristan-shu?from=set&set_id=492385,0,500px.com,1,0,100,3,0,0,1,0,1,20.0,2025-07,Italy
https://cloudflare-ipfs.com/ipfs/bafkreic7xfjfncb2jy25ig3fsxgospecw3uu32cbh7opg23gwzli3ndrgy,1,cloudflare-ipfs.com,1,0,92,2,0,0,0,1,1,6.0,2032-05,Netherlands
https://meta-miaskloiogin.gitbook.io/us,1,meta-miaskloiogin.gitbook.io,1,0,39,1,0,0,0,1,1,10.0,2025-03,Italy
http://slashdot.org/story/15/04/01/2235201/amazon-moves-buy-now-into-the-physical-world-with-the-dash-button,0,slashdot.org,1,0,108,6,0,0,0,0,1,26.0,2024-10,Brazil
https://pub-f0ead53d439f41d7828a509090c047bd.r2.dev/free.html,1,pub-f0ead53d439f41d7828a509090c047bd.r2.dev,1,0,61,1,0,0,0,1,1,2.0,2025-08,Canada
https://ulu.so/,1,ulu.so,1,0,15,1,0,0,0,0,1,0.0,2025-10,United_Kingdom
https://www.qoroue.cn/,1,www.qoroue.cn,0,0,22,1,0,0,0,0,0,0.0,2024-11,Germany
http://techcrunch.com/2015/05/07/mattress-startup-casper-plans-to-open-pop-up-stores-in-san-francisco-austin-and-washington-d-c/,0,techcrunch.com,1,0,128,5,0,0,0,0,1,19.0,2025-06,South_Africa
http://superuser.com/questions/693314/is-there-a-way-to-add-a-contains-column-in-windows-explorer,0,superuser.com,1,0,97,3,0,0,0,0,1,28.0,2025-02,Argentina
http://metro.co.uk/2015/05/13/police-investigate-electoral-fraud-allegations-in-constituency-where-nigel-farage-lost-5195440/,0,metro.co.uk,1,0,125,5,0,0,0,0,1,28.0,2028-06,Australia
http://techcrunch.com/2015/05/04/welltwigs-fertility-tracker-aims-to-improve-a-womens-chance-to-get-pregnant/,0,techcrunch.com,1,0,109,5,0,0,0,0,1,19.0,2025-06,China
http://mic.com/articles/66799/meet-shaun-mccutcheon-the-guy-that-s-about-to-ruin-your-democracy,0,mic.com,1,0,95,3,0,0,0,0,1,30.0,2030-09,South_Africa
http://34.146.186.175,1,34.146.186.175,1,0,21,0,0,0,0,0,1,15.0,2024-11,France
https://usps.mytrackingqv.top/,1,usps.mytrackingqv.top,1,0,30,1,0,0,0,0,1,0.0,2025-01,Italy
http://getpocket.com/signup?mode=socialmode&route=http://getpocket.com/p/pocket-topics/ferguson,0,getpocket.com,1,0,95,1,0,0,1,0,1,13.0,2025-02,France
https://docs.google.com/presentation/d/e/2PACX-1vQk9wZ_Z8a6v4jiwFtGzbndKYl6POj1dHJmNGI3lQjumXJQZ9W6aixILY5Z_ClhuH9MUAX7juYgK4cO/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,1,0,190,5,0,0,0,0,1,26.0,2028-09,Netherlands
http://extratorrent.cc/torrent/4190942/Shape+Australia+%E2%80%93+June-July+2015.html,0,extratorrent.cc,0,0,84,3,0,0,0,0,0,13.0,2024-12,Germany
http://jalopnik.com/justice-police-drop-charges-after-arresting-wrong-chal-1703943408/templates/closure/,0,jalopnik.com,1,0,104,4,0,0,0,0,1,19.0,2025-09,South_Africa
https://tresorzuite.gitbook.io/us,1,tresorzuite.gitbook.io,1,0,33,1,0,0,0,0,1,10.0,2025-03,Germany
http://sourceforge.net/directory/audio-video/add_facet_filter?facet=developmentstatus&constraint=7+-+Inactive,0,sourceforge.net,1,0,109,3,0,0,0,0,1,25.0,2027-08,Canada
https://docs.google.com/drawings/d/1lJm_HgpQWmePtKbhvofymWNil_Nl3Ogve_RNYnZlQhc/edit,1,docs.google.com,1,0,84,4,0,0,0,0,1,26.0,2028-09,Canada
https://sites.google.com/view/vfbjf/btconnect,1,sites.google.com,1,0,45,3,0,0,0,0,1,26.0,2028-09,Australia
http://pinterest.com/pin/create/button/?url=http://allrecipes.com/Recipe/Tender-Pan-Fried-Chicken-Breasts/Detail.aspx&description=Tender%20Pan-Fried%20Chicken%20Breasts%20Allrecipes.com&media=http://media-cache-ec0.pinimg.com/600x/c2/ac/5f/c2ac5fdccc2197f7afa1ea65c943d4e2.jpg,0,pinterest.com,1,0,276,4,0,0,1,0,1,14.0,2024-11,Brazil
https://www.zamaufficio.it/red.php,1,www.zamaufficio.it,1,0,34,1,0,0,0,0,1,15.0,2024-11,United_Kingdom
https://docs.google.com/drawings/u/0/d/1xvjckHRXn9Es-RBCvAeL8ypdw1sdcaKFMpnHo3J6N-0/preview?uUy4J&pli=1,1,docs.google.com,1,0,103,6,0,0,0,0,1,26.0,2028-09,Russia
http://katproxy.com/fast-and-furious-7-2015-hd-ts-xvid-ac3-hq-hive-cm8-t10472303.html,0,katproxy.com,1,0,85,1,0,0,0,0,1,4.0,2024-10,Argentina
http://extratorrent.cc/torrent_download/4190370/VA-Fenology_Favorite_Five_Vol._5-FEN505-WEB-2015-JUSTiFY.torrent,0,extratorrent.cc,0,0,112,3,0,0,0,0,0,13.0,2024-12,United_States
http://torrentdn.com/bbs/s.php?bo_table=torrent_movie&wr_id=151448&k=%EB%B6%84%EB%85%B8%EC%9D%98%EC%A7%88%EC%A3%BC&page=1,0,torrentdn.com,1,0,121,2,0,0,0,0,1,0.0,2025-06,China
http://correios.com.br/english/correios-a-to-z/gpbe-2013-electronic-brazilian-postal-guide,0,correios.com.br,1,0,90,3,0,0,0,0,1,26.0,2028-10,Argentina
http://putlocker.is/watch-geordie-shore-tvshow-season-4-episode-5-online-free-putlocker.html,0,putlocker.is,1,0,92,1,0,0,0,0,1,4.0,2024-12,Germany
https://help-us-treiazor.gitbook.io/us,1,help-us-treiazor.gitbook.io,1,0,38,1,0,0,0,1,1,10.0,2025-03,Belarus
https://ipfs.eth.aragon.network/ipfs/bafybeifqsh36unwsm63ybdzojvkt3shf23od76yretfna74rdhmfzuuvjm/aaaaaer.html,1,ipfs.eth.aragon.network,1,0,109,3,0,0,0,0,1,7.0,2025-03,Canada
https://zjxar.cn/,1,zjxar.cn,1,0,17,1,0,0,0,0,1,0.0,2024-09,Netherlands
